match_id	radiant_team	dire_team	radiant_score	dire_score	radiant_win	radiant_pick	dire_pick
4159329471	Team  Empire	UIMC  	52	28	True	[65,  19,  31,  12,  9]	[110,  84,  34,  49,  3]
4253871299	Clutch  Gamers	Mineski	29	16	True	[3,  86,  8,  65,  16]	[121,  77,  114,  87,  78]
4212423876	Virtus.pro	Forward  Gaming	26	15	True	[50,  109,  92,  110,  7]	[27,  113,  97,  106,  84]
4241896644	iG.Vitality	KEEN  GAMING	9	27	False	[111,  106,  80,  27,  109]	[79,  89,  50,  22,  16]
4194202819	Dragon  Gaming	Clutch  Gamers	39	11	True	[84,  2,  9,  112,  109]	[110,  25,  4,  7,  63]
4182547656	Clutch  Gamers	Lotac	20	40	False	[84,  25,  109,  75,  77]	[3,  29,  19,  63,  23]
4198300877	Royal  Never  Give  Up	compLexity  Gaming	33	12	True	[88,  9,  50,  106,  10]	[7,  46,  36,  84,  41]
4261612751	Newbee.mgb	Mineski	19	31	False	[100,  98,  93,  16,  66]	[110,  10,  23,  38,  33]
4238648529	TNC  Predator	Mineski	32	13	True	[31,  100,  13,  78,  10]	[27,  109,  49,  16,  50]
4172631250	Clutch  Gamers	ALPHA  Red	37	24	True	[50,  67,  9,  5,  97]	[7,  86,  22,  19,  63]
4178117845	Clutch  Gamers	Execration.安博电竞	39	46	False	[53,  106,  10,  86,  36]	[3,  45,  109,  47,  88]
4210648278	Ninjas  in  Pyjamas	Team  Secret	12	35	False	[5,  12,  63,  53,  59]	[75,  96,  86,  109,  114]
4162921687	INVICTUS  GAMING	Neon  Esports	36	17	True	[36,  88,  52,  114,  101]	[2,  23,  96,  109,  86]
4261426391	test123	compLexity  Gaming	20	9	True	[76,  109,  88,  31,  55]	[78,  98,  26,  90,  80]
4141456602	Alliance	Team.  Spirit	46	11	True	[110,  113,  9,  81,  100]	[83,  109,  19,  119,  25]
4145032410	Newbee	Team  Aster	28	38	False	[9,  73,  20,  103,  41]	[104,  45,  3,  110,  44]
4148122844	DeathBringer  Gaming	KEEN  GAMING	11	29	False	[92,  7,  54,  30,  69]	[86,  25,  67,  85,  96]
4158672090	Clutch  Gamers	Execration.安博电竞	60	28	True	[84,  9,  17,  110,  78]	[112,  106,  63,  45,  7]
4238472417	KEEN  GAMING	PSG.LGD	44	26	False	[71,  15,  9,  31,  38]	[72,  63,  27,  91,  16]
4210506980	J.Storm	Team  Secret	28	31	False	[107,  18,  33,  85,  113]	[19,  65,  86,  109,  25]
4146140388	compLexity  Gaming	paiN    X	29	11	True	[31,  46,  84,  86,  44]	[45,  10,  103,  63,  3]
4148632806	Neon  Esports	CDEC  	25	22	True	[85,  13,  78,  5,  109]	[101,  71,  12,  83,  120]
4178556135	Nemiga  Gaming	Team  Empire	49	42	True	[27,  73,  9,  7,  70]	[96,  110,  36,  67,  3]
4184970472	compLexity  Gaming	Team  Aster	22	47	False	[110,  23,  2,  31,  10]	[63,  74,  85,  7,  41]
4143414505	Espada	Alliance	31	51	False	[75,  84,  17,  62,  109]	[110,  22,  63,  81,  103]
4196193513	Newbee.Young	MAX.Y	24	13	True	[110,  96,  112,  73,  54]	[1,  83,  86,  17,  19]
4262776043	Gambit  Esports	Team  Empire	12	31	False	[78,  103,  98,  30,  1]	[38,  121,  20,  8,  100]
4234462445	Vici  Gaming	EHOME	37	20	True	[44,  16,  121,  13,  86]	[99,  39,  112,  96,  31]
4185513198	Clutch  Gamers	Fnatic	16	34	False	[25,  63,  12,  7,  65]	[84,  74,  86,  6,  41]
4243518703	EHOME	Team  Root	16	12	True	[6,  2,  86,  50,  94]	[97,  27,  23,  85,  1]
4255153391	TEAM  TEAM	compLexity  Gaming	21	9	True	[31,  44,  121,  113,  33]	[29,  45,  111,  86,  109]
4241825011	Aurora  Esports  club	iG.Vitality	22	29	False	[44,  94,  13,  31,  107]	[121,  43,  16,  109,  3]
4247430388	Team  EVOS	BOOM  ID	41	19	True	[97,  87,  86,  89,  19]	[78,  46,  65,  93,  121]
4146052341	compLexity  Gaming	paiN    X	18	29	False	[3,  65,  25,  27,  48]	[46,  10,  89,  36,  84]
4196275443	MAX.Y	Newbee.Young	25	45	False	[26,  34,  109,  3,  2]	[79,  96,  83,  74,  9]
4246643959	EHOME	Team  Aster	8	17	False	[48,  86,  38,  50,  23]	[96,  111,  94,  121,  80]
4241769720	Fnatic	Mineski	40	9	True	[31,  34,  78,  80,  26]	[3,  10,  25,  121,  69]
4260832506	Gambit  Esports	Team  Empire	17	31	False	[45,  78,  23,  50,  8]	[16,  90,  9,  63,  101]
4278392059	Team  Root	EHOME	12	24	False	[33,  111,  35,  100,  10]	[48,  79,  26,  96,  6]
4240221435	INVICTUS  GAMING	ForTheDream	26	12	True	[27,  88,  84,  77,  76]	[96,  109,  85,  49,  45]
4158561533	Sterling  Global  Dragons	TNC  Predator	35	46	False	[9,  114,  5,  19,  88]	[27,  96,  23,  3,  54]
4268293376	Resurgence	TNC  Predator	4	37	False	[67,  100,  91,  110,  49]	[26,  121,  23,  44,  96]
4212780289	Alliance	paiN    X	16	8	True	[5,  80,  12,  7,  33]	[106,  109,  78,  86,  19]
4247780612	Evil  Geniuses	Plus  Ultra!!!	30	3	True	[86,  44,  121,  55,  71]	[54,  16,  90,  10,  27]
4255251720	compLexity  Gaming	TEAM  TEAM	24	34	False	[29,  34,  26,  71,  44]	[3,  76,  16,  55,  109]
4268279049	iG.Vitality	Newbee	28	15	True	[23,  38,  109,  31,  27]	[94,  9,  96,  103,  79]
4156716299	Fnatic	Team  Secret	32	19	True	[110,  46,  88,  41,  36]	[5,  83,  9,  119,  1]
4246832403	Vici  Gaming	Team  Aster	17	24	False	[10,  78,  96,  23,  86]	[97,  8,  49,  50,  64]
4223489300	PSG.LGD	Evil  Geniuses	34	34	False	[48,  19,  85,  86,  97]	[13,  67,  75,  96,  63]
4223661333	Ninjas  in  Pyjamas	Evil  Geniuses	47	32	True	[66,  10,  86,  2,  114]	[19,  109,  75,  96,  26]
4285134100	Newbee	EHOME	9	30	False	[109,  86,  20,  38,  50]	[41,  79,  29,  64,  25]
4164351253	EHOME	INVICTUS  GAMING	28	31	False	[63,  114,  119,  70,  84]	[57,  52,  75,  88,  41]
4260500760	Taichi  Gaming	KEEN  GAMING	8	32	False	[45,  121,  114,  16,  30]	[80,  11,  27,  38,  86]
4143992090	StarLuck.S	compLexity  Gaming	21	28	False	[112,  106,  45,  12,  7]	[2,  49,  63,  86,  6]
4262300961	PSG.LGD	Team  Secret	23	22	False	[93,  46,  31,  121,  28]	[100,  55,  76,  1,  91]
4247213345	The  Final  Tribe	Alliance	15	20	False	[44,  33,  86,  7,  79]	[121,  46,  10,  96,  2]
4160199971	ALPHA  Red	EHOME	3	23	False	[79,  84,  19,  109,  40]	[48,  110,  70,  22,  3]
4142964003	KEEN  GAMING	Team  Aster	21	38	False	[79,  106,  27,  9,  109]	[22,  36,  3,  100,  41]
4144074021	Ødium	Alliance	45	29	True	[7,  2,  75,  12,  49]	[110,  73,  63,  81,  100]
4199963942	Natus  Vincere	Vega  Squadron	31	23	True	[75,  56,  2,  119,  46]	[78,  25,  72,  91,  85]
4141382948	Team  EVOS	BOOM  ID	33	17	True	[36,  64,  88,  70,  95]	[111,  9,  78,  73,  107]
4254520614	Vega  Squadron	The  Final  Tribe	9	26	False	[16,  43,  95,  13,  111]	[48,  19,  29,  96,  31]
4171459881	Tigers	Clutch  Gamers	36	60	False	[27,  74,  114,  84,  9]	[112,  10,  25,  86,  29]
4142066978	The  Final  Tribe	Espada	36	35	True	[42,  9,  61,  91,  84]	[75,  63,  70,  88,  23]
4244186412	Team  Secret	Hippomaniacs	35	14	True	[100,  29,  80,  101,  9]	[50,  25,  98,  96,  31]
4184876337	Team  EVOS	Forward  Gaming	14	27	False	[33,  64,  19,  9,  94]	[50,  109,  104,  25,  84]
4210855218	J.Storm	paiN  Gaming	26	34	False	[33,  10,  120,  84,  23]	[48,  91,  19,  25,  86]
4260363573	ALPHA  Red	OG	21	31	False	[2,  3,  101,  103,  109]	[91,  48,  106,  27,  69]
4262069560	YOSHIMOTO.DETONATOR	TNC  Predator	5	20	False	[1,  23,  88,  50,  55]	[31,  78,  114,  109,  87]
4185668920	Lotac	Fnatic	37	13	True	[5,  45,  7,  114,  49]	[3,  74,  23,  67,  36]
4259398970	Natus  Vincere	Virtus.pro	25	18	True	[110,  72,  96,  91,  94]	[85,  10,  25,  84,  121]
4224306491	Virtus.pro	Team  Secret	23	33	False	[84,  109,  74,  110,  7]	[75,  86,  113,  96,  106]
4261985595	iG.Vitality	Vici  Gaming	14	36	False	[76,  72,  41,  91,  79]	[1,  100,  13,  16,  121]
4212174141	Alliance	Virtus.pro	26	41	False	[112,  61,  9,  70,  78]	[50,  10,  114,  97,  19]
4278684989	Royal  Never  Give  Up	EHOME	25	41	False	[107,  45,  76,  31,  109]	[41,  64,  51,  35,  85]
4242685247	Gambit  Esports	Virtus.pro	24	49	False	[2,  112,  72,  85,  94]	[121,  67,  86,  110,  78]
4168142139	KG.Luminous	KEEN  GAMING	10	21	False	[33,  36,  27,  31,  49]	[9,  6,  94,  20,  112]
4225649985	Virtus.pro	Team  Secret	16	33	False	[2,  109,  52,  78,  110]	[30,  12,  86,  114,  22]
4200064323	Natus  Vincere	Vega  Squadron	32	27	True	[110,  109,  2,  103,  17]	[19,  72,  22,  91,  3]
4272078150	HAPPY  GUYS	Alliance	13	40	False	[110,  34,  16,  41,  121]	[86,  11,  50,  28,  78]
4183930183	Clutch  Gamers	YOSHIMOTO.DETONATOR	56	32	True	[84,  46,  63,  110,  65]	[9,  4,  85,  112,  104]
4168228169	KG.Luminous	KEEN  GAMING	42	50	True	[22,  36,  88,  101,  12]	[106,  109,  3,  7,  33]
4212258125	Virtus.pro	Forward  Gaming	19	35	False	[75,  109,  45,  78,  86]	[27,  114,  97,  9,  84]
4234538318	PSG.LGD	Taichi  Gaming	31	10	True	[72,  114,  31,  91,  16]	[92,  70,  3,  39,  27]
4245017935	Vici  Gaming	INVICTUS  GAMING	30	12	True	[10,  100,  16,  59,  50]	[78,  21,  27,  109,  23]
4186297680	Team  Secret	Virtus.pro	22	29	False	[104,  90,  56,  63,  23]	[3,  6,  59,  33,  110]
4184386894	Evil  Geniuses	Vici  Gaming	18	13	True	[46,  6,  3,  33,  7]	[48,  4,  36,  21,  88]
4244692308	borster	compLexity  Gaming	9	35	False	[111,  2,  44,  10,  69]	[55,  46,  75,  71,  70]
4193342804	Royal  Never  Give  Up	The  Final  Tribe	26	29	True	[112,  97,  88,  74,  54]	[42,  65,  61,  19,  110]
4174277974	Tigers	Team  EVOS	24	40	False	[5,  52,  57,  19,  95]	[78,  64,  20,  41,  94]
4262335831	Mineski	Newbee.mgb	45	27	True	[103,  10,  49,  31,  33]	[91,  2,  52,  48,  86]
4142196057	Espada	The  Final  Tribe	26	31	True	[3,  63,  25,  12,  110]	[61,  9,  6,  7,  112]
4169047387	UIMC  	Team.  Spirit	23	40	False	[5,  65,  84,  63,  25]	[3,  109,  2,  112,  60]
4259132764	PSG.LGD	Team  Liquid	13	28	False	[1,  106,  103,  86,  78]	[93,  16,  110,  100,  80]
4225756508	Team  Secret	Virtus.pro	33	32	False	[30,  10,  107,  108,  114]	[26,  109,  76,  27,  19]
4268277084	Newbee.mgb	KEEN  GAMING	24	10	True	[100,  93,  98,  55,  66]	[96,  44,  111,  23,  86]
4163145054		KEEN  GAMING	37	11	True	[95,  114,  13,  3,  63]	[110,  48,  2,  9,  86]
4164427101	KG.Luminous	iG.Vitality	29	15	True	[33,  49,  110,  45,  77]	[58,  88,  114,  17,  85]
4183354725	Virtus.pro	Team  Aster	37	42	False	[3,  95,  35,  96,  119]	[104,  25,  84,  110,  109]
4146605414	ACT	Newbee.Young	27	43	False	[109,  31,  42,  17,  65]	[7,  58,  111,  22,  95]
4155622759	NoPangolier	Team.  Spirit	20	2	True	[110,  2,  92,  83,  17]	[85,  95,  4,  84,  9]
4262233447	Mineski	Newbee.mgb	32	18	True	[27,  1,  76,  112,  78]	[100,  95,  23,  121,  50]
4245593452	OG	Alliance	18	33	False	[100,  8,  112,  16,  106]	[110,  49,  48,  78,  91]
4254143853	BOOM  ID	Clutch  Gamers	21	28	True	[101,  19,  38,  109,  45]	[31,  76,  93,  86,  96]
4182775150	Vici  Gaming	paiN  Gaming	43	14	True	[12,  63,  110,  49,  26]	[95,  25,  88,  74,  112]
4157902191	Vendetta	compLexity  Gaming	7	25	False	[109,  61,  83,  112,  33]	[31,  78,  92,  86,  6]
4219364720	Real  Noobs	Team  Empire	8	30	False	[10,  63,  78,  83,  75]	[3,  96,  101,  109,  45]
4160841073	Pieski	Team.  Spirit	37	40	True	[84,  7,  109,  45,  114]	[3,  32,  2,  110,  106]
4137321840	The  Final  Tribe	MangoBay	44	12	True	[19,  40,  113,  51,  86]	[70,  75,  17,  9,  7]
4214510963	TNC  Predator	paiN  Gaming	23	4	True	[19,  112,  97,  59,  63]	[67,  86,  2,  23,  53]
4270568820	HAPPY  GUYS	Team.  Spirit	11	30	False	[3,  25,  72,  40,  91]	[85,  20,  2,  107,  10]
4239070581	Natus  Vincere	Winstrike  Team	35	29	True	[110,  48,  2,  19,  74]	[78,  50,  86,  91,  72]
4253638004	Team  Ever	KEEN  GAMING	43	48	False	[27,  78,  13,  76,  114]	[49,  103,  87,  89,  45]
4176008566	Clutch  Gamers	Sterling  Global  Dragons	51	29	True	[75,  19,  82,  110,  53]	[9,  88,  85,  20,  11]
4274554233	NoPangolier	Team.  Spirit	21	5	True	[90,  120,  50,  107,  94]	[96,  72,  33,  91,  88]
4239316346	Virtus.pro	Team.  Spirit	24	11	True	[31,  93,  77,  33,  78]	[87,  48,  69,  50,  60]
4155770234	Team.  Spirit	FCDB  Esports	30	21	True	[75,  72,  38,  91,  106]	[3,  110,  74,  9,  6]
4174738809	Admiral  Dota	Team  EVOS	49	44	False	[63,  50,  104,  59,  19]	[84,  110,  86,  4,  113]
4238114169	Clutch  Gamers	WarriorsGaming.Unity	14	24	False	[97,  25,  3,  100,  41]	[86,  49,  85,  44,  9]
4191972736	Team.  Spirit	Unchained  Esports	30	33	True	[33,  109,  63,  22,  88]	[70,  23,  96,  45,  75]
4259898754	Newbee.mgb	OG	43	25	True	[44,  27,  52,  96,  78]	[111,  93,  114,  28,  97]
4146752898	EHOME	Team  Serenity	36	13	True	[114,  19,  67,  103,  112]	[77,  3,  7,  17,  54]
4185683334	Evil  Geniuses	Alliance	40	60	False	[46,  4,  112,  13,  2]	[5,  73,  36,  63,  7]
4184178055	Vici  Gaming	Team  Secret	35	18	True	[48,  75,  78,  36,  100]	[2,  62,  109,  86,  114]
4212862346	Fnatic	Tigers	22	11	True	[112,  82,  119,  63,  42]	[3,  9,  88,  91,  48]
4184872331	Ninjas  in  Pyjamas	Virtus.pro	12	31	False	[66,  12,  107,  36,  46]	[111,  63,  74,  78,  19]
4183061901	Unchained  Esports	Team.  Spirit	45	32	True	[21,  101,  33,  45,  84]	[31,  36,  88,  86,  10]
4184751503	compLexity  Gaming	Virtus.pro	16	43	False	[86,  13,  9,  88,  6]	[50,  12,  74,  110,  18]
4160746895	Team.  Spirit	Pieski	31	16	True	[68,  40,  2,  112,  11]	[111,  7,  70,  9,  25]
4146318739	EHOME	KEEN  GAMING	33	37	False	[52,  83,  103,  67,  31]	[76,  74,  3,  7,  109]
4189447572	paiN  Gaming	Team  Aster	24	13	True	[63,  100,  33,  45,  75]	[36,  25,  3,  107,  109]
4244077973	Vega  Squadron	Team  Liquid	27	28	False	[2,  11,  54,  86,  90]	[121,  16,  1,  97,  114]
4259020182	Forward  Gaming	PSG.LGD	7	31	False	[121,  77,  38,  114,  110]	[1,  95,  103,  86,  96]
4149726614	TNC  Predator	Aurora  Esports  club	35	22	True	[31,  88,  46,  25,  41]	[91,  96,  106,  119,  72]
4201328023	Natus  Vincere	Infamous  Gaming	36	10	True	[110,  41,  96,  83,  73]	[2,  107,  75,  61,  10]
4238732696	PAVAGA	Team  Empire	20	47	False	[87,  49,  86,  33,  10]	[9,  79,  59,  44,  100]
4146208158	Vici  Gaming	Team  Waooo	35	20	True	[74,  36,  114,  7,  75]	[119,  96,  112,  109,  92]
4142720415	TNC  Predator	Tigers	24	5	True	[45,  88,  46,  5,  36]	[64,  49,  96,  66,  109]
4182394273	Fnatic	YOSHIMOTO.DETONATOR	52	31	True	[86,  46,  103,  9,  63]	[41,  36,  25,  5,  88]
4159221153	URUK-HIGH	Team.  Spirit	29	46	False	[31,  49,  7,  109,  65]	[112,  32,  63,  100,  106]
4275711393	Team  EVOS	Capcorn	41	19	True	[16,  85,  86,  10,  76]	[72,  101,  91,  100,  19]
4145884579	Team  Empire	Ødium	14	5	True	[2,  63,  83,  10,  45]	[88,  4,  31,  42,  106]
4241024421	Virtus.pro	Team  Empire  Hope	36	15	True	[31,  10,  114,  50,  7]	[3,  79,  78,  12,  61]
4143908261	StarLuck.S	compLexity  Gaming	24	31	False	[112,  58,  19,  67,  83]	[33,  47,  9,  27,  6]
4262403495	CDEC  	EHOME	28	27	False	[90,  23,  44,  31,  38]	[1,  71,  55,  26,  97]
4142806439	Lotac	Team  EVOS	29	32	False	[5,  78,  7,  10,  49]	[36,  85,  86,  41,  94]
4182754729	Alliance	Mineski	16	23	False	[83,  113,  9,  69,  107]	[3,  19,  36,  88,  73]
4229430696	Veteran	Clutch  Gamers	31	22	True	[52,  80,  86,  38,  85]	[9,  3,  44,  19,  33]
4194651554	ROOONS	The  Final  Tribe	8	20	False	[3,  25,  9,  86,  6]	[109,  19,  33,  83,  79]
4161514924	TNC  Predator	INVICTUS  GAMING	33	24	True	[31,  112,  46,  85,  41]	[2,  52,  101,  72,  91]
4244096428	The  Final  Tribe	Ninjas  in  Pyjamas	16	6	True	[42,  16,  94,  121,  71]	[50,  44,  110,  2,  9]
4212233646	PSG.LGD	Fnatic	26	10	True	[10,  49,  85,  27,  97]	[3,  74,  96,  12,  53]
4146013617	compLexity  Gaming	paiN    X	30	12	True	[2,  97,  63,  27,  44]	[23,  12,  88,  112,  85]
4158469554		Newbee.Young	43	18	True	[63,  78,  25,  20,  7]	[112,  88,  45,  4,  36]
4143386036	Winstrike  Team	Team.  Spirit	13	23	False	[7,  58,  11,  75,  49]	[36,  4,  63,  88,  113]
4247393718	Team  Liquid	Alliance	36	22	True	[72,  16,  82,  91,  50]	[29,  62,  86,  114,  66]
4159069623	Team  Seasid3	Team  Empire	38	42	False	[3,  56,  22,  110,  19]	[63,  20,  64,  6,  25]
4255198651	TEAM  TEAM	compLexity  Gaming	14	20	False	[31,  49,  107,  55,  109]	[78,  98,  26,  90,  44]
4245579200	The  Final  Tribe	Vega  Squadron	35	19	True	[12,  19,  16,  78,  110]	[38,  106,  109,  101,  121]
4252425667	KEEN  GAMING	Newbee.mgb	34	9	True	[96,  44,  31,  86,  23]	[110,  85,  16,  48,  98]
4147441091	Team  Empire	Unchained  Esports	38	32	True	[33,  7,  110,  17,  49]	[84,  67,  25,  86,  53]
4243965384	Hippomaniacs	Team  Secret	24	26	False	[85,  34,  36,  2,  112]	[30,  97,  114,  44,  79]
4144123337	Alliance	Ødium	47	29	True	[83,  113,  63,  78,  112]	[75,  33,  62,  19,  1]
4268467656	CDEC  	KG.Luminous	27	4	True	[91,  76,  26,  72,  19]	[10,  15,  49,  100,  121]
4240166348	Eclipse	Newbee.mgb	18	27	False	[45,  78,  74,  110,  92]	[27,  114,  49,  38,  85]
4136801743	Team.  Spirit	Team  Empire	16	34	False	[112,  67,  45,  107,  113]	[36,  7,  85,  1,  9]
4143091153	Team  Aster	KEEN  GAMING	40	19	True	[45,  23,  85,  7,  67]	[41,  74,  110,  3,  33]
4252538322	BOOM  ID	Mineski	31	25	True	[27,  19,  49,  72,  91]	[31,  44,  96,  50,  46]
4196238804	Infamous  Gaming	Natus  Vincere	32	39	False	[19,  110,  51,  36,  56]	[85,  59,  2,  119,  46]
4261930453	Newbee.mgb	OG	54	13	True	[103,  41,  98,  121,  50]	[78,  23,  111,  45,  48]
4252435946	OG	Helsinki  REDS	27	11	True	[111,  38,  100,  6,  113]	[106,  86,  2,  48,  85]
4258694635	Natus  Vincere	Team  Secret	4	27	False	[110,  109,  76,  103,  2]	[78,  96,  106,  94,  121]
4181921259	Unchained  Esports	Team.  Spirit	29	24	True	[70,  9,  17,  21,  75]	[112,  40,  33,  100,  59]
4239889900	Alpha  Pro	compLexity  Gaming	5	28	False	[78,  44,  84,  101,  25]	[33,  50,  85,  107,  10]
4179918317	WU  TANG  	Team  Empire	18	37	False	[84,  100,  36,  49,  33]	[96,  5,  22,  63,  3]
4143584751	Alliance	Team.  Spirit	35	42	False	[86,  92,  72,  28,  91]	[3,  32,  96,  119,  106]
4196699632	Royal  Never  Give  Up	The  Final  Tribe	42	58	True	[79,  97,  75,  17,  114]	[67,  2,  34,  66,  110]
4137672177	TEAM  TEAM	compLexity  Gaming	32	16	True	[112,  19,  107,  8,  63]	[53,  43,  2,  110,  106]
4163378674	Underdogs	Team.  Spirit	18	28	False	[17,  109,  36,  5,  7]	[112,  106,  78,  19,  59]
4242036211	Mineski	BOOM  ID	29	19	True	[84,  121,  44,  16,  46]	[3,  9,  96,  59,  33]
4267746804	Vega  Squadron	Team.  Spirit	19	26	False	[50,  8,  80,  19,  85]	[75,  63,  33,  100,  114]
4159356404	compLexity  Gaming	Infamous  Gaming	24	22	True	[7,  46,  84,  86,  109]	[23,  19,  66,  45,  10]
4169100790	NoPangolier	Virtus.pro	40	37	False	[110,  96,  45,  119,  113]	[50,  109,  74,  84,  19]
4243379702	Royal  Never  Give  Up	INVICTUS  GAMING	33	7	True	[27,  23,  69,  85,  44]	[62,  106,  84,  86,  80]
4259575285	Kaipi	Unchained  Esports	33	26	True	[30,  86,  77,  50,  29]	[111,  8,  68,  31,  38]
4137248498	The  Final  Tribe	MangoBay	34	14	True	[63,  16,  73,  52,  119]	[12,  112,  22,  104,  75]
4258631163	Taichi  Gaming	INVICTUS  GAMING	7	27	False	[43,  85,  10,  69,  26]	[76,  16,  53,  27,  44]
4247453182	Team  Liquid	Alliance	51	51	False	[86,  36,  46,  90,  6]	[15,  55,  33,  14,  97]
4162467326	J.Storm	compLexity  Gaming	32	16	True	[3,  60,  85,  96,  19]	[89,  46,  63,  86,  92]
4247541248	Team  Liquid	Alliance	37	45	True	[2,  111,  62,  91,  80]	[29,  55,  7,  120,  64]
4184546816	Team  Secret	Alliance	34	23	True	[78,  75,  19,  109,  74]	[83,  113,  9,  36,  107]
4268924416	Alliance	Team.  Spirit	17	20	False	[50,  46,  41,  78,  110]	[75,  20,  9,  38,  114]
4170100224	YOSHIMOTO.DETONATOR	Team  EVOS	21	44	False	[112,  109,  88,  25,  63]	[9,  64,  20,  41,  22]
4262149635	Team  Aster	INVICTUS  GAMING	3	24	False	[96,  79,  15,  10,  27]	[9,  29,  3,  91,  72]
4167878150	DeathBringer  Gaming	EHOME	49	37	True	[17,  14,  67,  97,  3]	[99,  7,  114,  33,  112]
4231200271	EHOME	iG.Vitality	33	20	True	[48,  27,  40,  96,  79]	[103,  45,  41,  78,  84]
4247731728	Evil  Geniuses	Plus  Ultra!!!	21	12	True	[49,  80,  86,  55,  71]	[10,  16,  27,  9,  121]
4164408849	INVICTUS  GAMING	EHOME	26	31	False	[36,  74,  101,  77,  7]	[114,  119,  97,  88,  94]
4172699155	Alter  Ego	BOOM  ID	9	34	False	[112,  12,  100,  9,  6]	[50,  19,  96,  67,  74]
4255028755	compLexity  Gaming	test123	36	32	True	[2,  19,  78,  101,  109]	[49,  113,  103,  86,  16]
4202692117	Team  Ever	Newbee.Young	38	49	True	[97,  27,  109,  59,  84]	[110,  2,  86,  22,  8]
4184428054	paiN  Gaming	Mineski	47	27	True	[53,  62,  3,  74,  63]	[64,  103,  82,  36,  98]
4161975831	Team  HighGround	Team  EVOS	23	48	False	[32,  70,  9,  5,  13]	[36,  64,  62,  41,  47]
4153298457	Signify	Fnatic	13	33	False	[53,  27,  112,  25,  67]	[110,  74,  7,  109,  61]
4240797209	BOOM  ID	Tigers	40	29	True	[27,  9,  2,  114,  86]	[3,  12,  29,  121,  98]
4254998044	Playmakers	Infamous  Gaming	39	35	True	[96,  16,  45,  30,  93]	[109,  85,  38,  33,  86]
4244891165	INVICTUS  GAMING	Team  Aster	4	14	False	[57,  23,  85,  76,  80]	[96,  94,  41,  50,  64]
4240176673	Avalon	KEEN  GAMING	11	25	False	[94,  114,  97,  107,  50]	[38,  64,  89,  86,  35]
4210558498	Evil  Geniuses	Team  Aster	60	31	True	[9,  10,  112,  108,  19]	[67,  36,  84,  110,  17]
4203460130	Natus  Vincere	Royal  Never  Give  Up	35	17	True	[3,  109,  33,  103,  74]	[91,  20,  36,  106,  72]
4166329891	Clutch  Gamers	Team  EVOS	44	27	True	[53,  10,  25,  19,  36]	[45,  64,  88,  95,  94]
4261621281	J.Storm	compLexity  Gaming	33	30	True	[107,  109,  50,  30,  25]	[78,  13,  31,  100,  10]
4180053537	Team  Empire	WU  TANG  	30	13	True	[84,  5,  17,  12,  50]	[110,  103,  36,  49,  9]
4173145639	Sterling  Global  Dragons	Team  EVOS	32	45	False	[45,  4,  83,  22,  100]	[78,  20,  84,  36,  94]
4145810982	Ødium	Team  Empire	26	5	True	[7,  33,  31,  12,  106]	[45,  20,  84,  4,  80]
4233063977	KEEN  GAMING	INVICTUS  GAMING	33	8	True	[27,  80,  7,  52,  16]	[50,  23,  85,  12,  100]
4150072865	Clutch  Gamers	Zeus  Gaming	23	52	False	[112,  17,  70,  25,  42]	[91,  96,  79,  22,  72]
4214324784	PSG.LGD	Alliance	40	15	True	[95,  9,  75,  96,  45]	[110,  74,  114,  63,  2]
4238812720	Hippomaniacs	Team.  Spirit	15	26	False	[50,  74,  59,  108,  112]	[68,  72,  16,  91,  25]
4138739250	Espada	Natus  Vincere	14	39	False	[83,  36,  6,  110,  45]	[3,  70,  38,  91,  22]
4184944179	Ninjas  in  Pyjamas	Virtus.pro	19	42	False	[66,  63,  107,  53,  25]	[3,  10,  17,  119,  19]
4142798387	Tigers	TNC  Predator	14	33	False	[31,  106,  53,  110,  19]	[112,  23,  46,  25,  6]
4171499059	Team  EVOS	Resurgence	41	30	True	[38,  83,  33,  20,  61]	[9,  96,  5,  84,  17]
4160626224	Team  Empire	Espada	10	35	False	[2,  7,  49,  63,  75]	[96,  5,  19,  42,  86]
4254281272	Clutch  Gamers	BOOM  ID	27	36	False	[86,  76,  93,  45,  78]	[101,  19,  38,  67,  121]
4159372860	Team.  Spirit	URUK-HIGH	35	32	True	[112,  42,  97,  86,  22]	[31,  74,  109,  7,  45]
4243965501	Team  Liquid	Vega  Squadron	25	20	True	[78,  38,  109,  90,  45]	[96,  74,  95,  86,  85]
4254946876	compLexity  Gaming	Anime11.Esports	27	15	True	[55,  46,  5,  71,  8]	[98,  54,  96,  121,  114]
4149990975	EHOME	Team  Aster	37	24	True	[97,  110,  70,  104,  67]	[65,  25,  3,  7,  48]
4164511293	iG.Vitality	KG.Luminous	21	34	False	[2,  52,  85,  9,  27]	[12,  36,  96,  112,  75]
4145006146	Team  EVOS	TNC  Predator	43	47	False	[6,  87,  20,  63,  36]	[5,  7,  45,  49,  12]
4265371204	iG.Vitality	KG.Luminous	20	6	True	[94,  38,  27,  103,  41]	[1,  23,  55,  50,  71]
4259657285	Unchained  Esports	Kaipi	47	40	True	[103,  114,  22,  121,  28]	[3,  78,  109,  100,  25]
4141979207	Gambit  Esports	Natus  Vincere	24	12	True	[29,  25,  36,  84,  48]	[66,  12,  83,  65,  22]
4192953928	Infamous  Gaming	compLexity  Gaming	28	49	False	[19,  112,  31,  74,  63]	[91,  4,  2,  87,  72]
